Date;;year;month;Urals;Exchange;day;Base;interv_fact;neftegas;urals_b;urals_b2
01.06.2016;20166;2016;6;47.31;65.9962;351;0;0;0;47.31;47.31
02.06.2016;20166;2016;6;47.7;66.6156;352;0;0;0;47.7;47.7
03.06.2016;20166;2016;6;47.15;66.7491;353;0;0;0;47.15;47.15
06.06.2016;20166;2016;6;47.59;66.7491;354;0;0;0;47.59;47.59
07.06.2016;20166;2016;6;48.41;65.7894;355;0;0;0;48.41;48.41
08.06.2016;20166;2016;6;49.38;65.2089;356;0;0;0;49.38;49.38
09.06.2016;20166;2016;6;49.24;64.6797;357;0;0;0;49.24;49.24
10.06.2016;20166;2016;6;48.35;63.7402;358;0;0;0;48.35;48.35
13.06.2016;20166;2016;6;47.56;63.7402;359;0;0;0;47.56;47.56
14.06.2016;20166;2016;6;46.08;63.7402;360;0;0;0;46.08;46.08
15.06.2016;20166;2016;6;45.87;66.0306;361;0;0;0;45.87;45.87
16.06.2016;20166;2016;6;44.06;65.9156;362;0;0;0;44.06;44.06
17.06.2016;20166;2016;6;44.97;65.8618;363;0;0;0;44.97;44.97
20.06.2016;20166;2016;6;47.08;65.8618;364;0;0;0;47.08;47.08
21.06.2016;20166;2016;6;46.33;64.1509;365;0;0;0;46.33;46.33
22.06.2016;20166;2016;6;46.43;64.1743;366;0;0;0;46.43;46.43
23.06.2016;20166;2016;6;46.53;63.7162;367;0;0;0;46.53;46.53
24.06.2016;20166;2016;6;44.59;64.3212;368;0;0;0;44.59;44.59
27.06.2016;20166;2016;6;43.22;64.3212;369;0;0;0;43.22;43.22
28.06.2016;20166;2016;6;44.64;65.0588;370;0;0;0;44.64;44.64
29.06.2016;20166;2016;6;47;64.8095;371;0;0;0;47;47
30.06.2016;20166;2016;6;46.85;64.2575;372;0;0;0;46.85;46.85
01.07.2016;20167;2016;7;46.45;64.1755;373;0;0;0;46.45;46.45
04.07.2016;20167;2016;7;46.97;64.1755;374;0;0;0;46.97;46.97
05.07.2016;20167;2016;7;44.59;63.6844;375;0;0;0;44.59;44.59
06.07.2016;20167;2016;7;44.65;64.2676;376;0;0;0;44.65;44.65
07.07.2016;20167;2016;7;44.88;64.6304;377;0;0;0;44.88;44.88
08.07.2016;20167;2016;7;43.48;64.05;378;0;0;0;43.48;43.48
11.07.2016;20167;2016;7;42.69;64.05;379;0;0;0;42.69;42.69
12.07.2016;20167;2016;7;45.17;64.2024;380;0;0;0;45.17;45.17
13.07.2016;20167;2016;7;42.97;63.9029;381;0;0;0;42.97;42.97
14.07.2016;20167;2016;7;44.31;63.8531;382;0;0;0;44.31;44.31
15.07.2016;20167;2016;7;44.55;63.5773;383;0;0;0;44.55;44.55
18.07.2016;20167;2016;7;43.95;63.5773;384;0;0;0;43.95;43.95
19.07.2016;20167;2016;7;44.45;63.1154;385;0;0;0;44.45;44.45
20.07.2016;20167;2016;7;44.57;62.9891;386;0;0;0;44.57;44.57
21.07.2016;20167;2016;7;43.74;63.4183;387;0;0;0;43.74;43.74
22.07.2016;20167;2016;7;42.99;63.7373;388;0;0;0;42.99;42.99
25.07.2016;20167;2016;7;42.51;63.7373;389;0;0;0;42.51;42.51
26.07.2016;20167;2016;7;42.31;64.9184;390;0;0;0;42.31;42.31
27.07.2016;20167;2016;7;41.53;65.7408;391;0;0;0;41.53;41.53
28.07.2016;20167;2016;7;40.62;65.9467;392;0;0;0;40.62;40.62
29.07.2016;20167;2016;7;39.51;66.1125;393;0;0;0;39.51;39.51
01.08.2016;20168;2016;8;38.92;66.1125;394;0;0;0;38.92;38.92
02.08.2016;20168;2016;8;38.5;65.9553;395;0;0;0;38.5;38.5
03.08.2016;20168;2016;8;39.2;66.8816;396;0;0;0;39.2;39.2
04.08.2016;20168;2016;8;39.73;66.742;397;0;0;0;39.73;39.73
05.08.2016;20168;2016;8;40.72;66.3941;398;0;0;0;40.72;40.72
08.08.2016;20168;2016;8;41.44;66.3941;399;0;0;0;41.44;41.44
09.08.2016;20168;2016;8;41.57;65.0799;400;0;0;0;41.57;41.57
10.08.2016;20168;2016;8;40.39;64.7848;401;0;0;0;40.39;40.39
11.08.2016;20168;2016;8;42.43;64.8137;402;0;0;0;42.43;42.43
12.08.2016;20168;2016;8;43.32;64.9497;403;0;0;0;43.32;43.32
15.08.2016;20168;2016;8;45.51;64.9497;404;0;0;0;45.51;45.51
16.08.2016;20168;2016;8;46.47;64.2076;405;0;0;0;46.47;46.47
17.08.2016;20168;2016;8;46.78;63.9514;406;0;0;0;46.78;46.78
18.08.2016;20168;2016;8;47.56;63.9943;407;0;0;0;47.56;47.56
19.08.2016;20168;2016;8;47.49;63.5487;408;0;0;0;47.49;47.49
22.08.2016;20168;2016;8;46.2;63.5487;409;0;0;0;46.2;46.2
23.08.2016;20168;2016;8;46.8;64.2078;410;0;0;0;46.8;46.8
24.08.2016;20168;2016;8;45.66;64.7684;411;0;0;0;45.66;45.66
25.08.2016;20168;2016;8;47.35;64.814;412;0;0;0;47.35;47.35
26.08.2016;20168;2016;8;47.76;64.9459;413;0;0;0;47.76;47.76
30.08.2016;20168;2016;8;45.84;65.081;414;0;0;0;45.84;45.84
31.08.2016;20168;2016;8;44.31;64.9072;415;0;0;0;44.31;44.31
01.09.2016;20169;2016;9;42.8;65.2535;416;0;0;0;42.8;42.8
02.09.2016;20169;2016;9;43.71;65.2566;417;0;0;0;43.71;43.71
05.09.2016;20169;2016;9;44.37;65.2566;418;0;0;0;44.37;44.37
06.09.2016;20169;2016;9;43.86;64.7644;419;0;0;0;43.86;43.86
07.09.2016;20169;2016;9;44.65;64.8306;420;0;0;0;44.65;44.65
08.09.2016;20169;2016;9;46.88;64.3804;421;0;0;0;46.88;46.88
09.09.2016;20169;2016;9;46.02;63.973;422;0;0;0;46.02;46.02
12.09.2016;20169;2016;9;45.32;63.973;423;0;0;0;45.32;45.32
13.09.2016;20169;2016;9;43.93;65.0539;424;0;0;0;43.93;43.93
14.09.2016;20169;2016;9;43.45;64.8102;425;0;0;0;43.45;43.45
15.09.2016;20169;2016;9;43.63;64.9737;426;0;0;0;43.63;43.63
16.09.2016;20169;2016;9;43.06;65.217;427;0;0;0;43.06;43.06
19.09.2016;20169;2016;9;43.84;65.217;428;0;0;0;43.84;43.84
20.09.2016;20169;2016;9;43.04;64.9173;429;0;0;0;43.04;43.04
21.09.2016;20169;2016;9;43.79;64.7513;430;0;0;0;43.79;43.79
22.09.2016;20169;2016;9;45.01;64.4424;431;0;0;0;45.01;45.01
23.09.2016;20169;2016;9;44.51;63.7942;432;0;0;0;44.51;44.51
26.09.2016;20169;2016;9;44.71;63.7942;433;0;0;0;44.71;44.71
27.09.2016;20169;2016;9;43.05;64.1506;434;0;0;0;43.05;43.05
28.09.2016;20169;2016;9;43.59;63.6921;435;0;0;0;43.59;43.59
29.09.2016;20169;2016;9;46.53;63.9509;436;0;0;0;46.53;46.53
30.09.2016;20169;2016;9;46.34;63.1581;437;0;0;0;46.34;46.34
03.10.2016;201610;2016;10;46.46;63.1581;438;0;0;0;46.46;46.46
04.10.2016;201610;2016;10;47.6;62.5477;439;0;0;0;47.6;47.6
05.10.2016;201610;2016;10;48.12;62.4323;440;0;0;0;48.12;48.12
06.10.2016;201610;2016;10;48.69;62.4583;441;0;0;0;48.69;48.69
07.10.2016;201610;2016;10;49.04;62.39;442;0;0;0;49.04;49.04
10.10.2016;201610;2016;10;50.09;62.39;443;0;0;0;50.09;50.09
11.10.2016;201610;2016;10;49.03;62.3884;444;0;0;0;49.03;49.03
12.10.2016;201610;2016;10;48.08;62.1946;445;0;0;0;48.08;48.08
13.10.2016;201610;2016;10;47.84;62.5892;446;0;0;0;47.84;47.84
14.10.2016;201610;2016;10;47.42;63.3465;447;0;0;0;47.42;47.42
17.10.2016;201610;2016;10;47.86;63.3465;448;0;0;0;47.86;47.86
18.10.2016;201610;2016;10;48.36;63.151;449;0;0;0;48.36;48.36
19.10.2016;201610;2016;10;50.4;62.89;450;0;0;0;50.4;50.4
20.10.2016;201610;2016;10;48.97;62.5841;451;0;0;0;48.97;48.97
21.10.2016;201610;2016;10;48.83;62.4194;452;0;0;0;48.83;48.83
24.10.2016;201610;2016;10;48.35;62.4194;453;0;0;0;48.35;48.35
25.10.2016;201610;2016;10;47.43;62.2349;454;0;0;0;47.43;47.43
26.10.2016;201610;2016;10;47.38;62.048;455;0;0;0;47.38;47.38
27.10.2016;201610;2016;10;47.53;62.2597;456;0;0;0;47.53;47.53
28.10.2016;201610;2016;10;46.48;63.0399;457;0;0;0;46.48;46.48
31.10.2016;201610;2016;10;44.85;63.0399;458;0;0;0;44.85;44.85
01.11.2016;201611;2016;11;44.42;63.2174;459;0;0;0;44.42;44.42
02.11.2016;201611;2016;11;42.91;63.2025;460;0;0;0;42.91;42.91
03.11.2016;201611;2016;11;42.49;63.4166;461;0;0;0;42.49;42.49
04.11.2016;201611;2016;11;41.71;63.5043;462;0;0;0;41.71;41.71
07.11.2016;201611;2016;11;41.48;63.5043;463;0;0;0;41.48;41.48
08.11.2016;201611;2016;11;42.12;63.9074;464;0;0;0;42.12;42.12
09.11.2016;201611;2016;11;42.53;63.7364;465;0;0;0;42.53;42.53
10.11.2016;201611;2016;11;42.32;63.8928;466;0;0;0;42.32;42.32
11.11.2016;201611;2016;11;40.26;63.4161;467;0;0;0;40.26;40.26
14.11.2016;201611;2016;11;40.48;63.4161;468;0;0;0;40.48;40.48
15.11.2016;201611;2016;11;43.05;65.8591;469;0;0;0;43.05;43.05
16.11.2016;201611;2016;11;43.97;65.5548;470;0;0;0;43.97;43.97
17.11.2016;201611;2016;11;43.47;64.5463;471;0;0;0;43.47;43.47
18.11.2016;201611;2016;11;43.31;64.9154;472;0;0;0;43.31;43.31
21.11.2016;201611;2016;11;44.86;64.9154;473;0;0;0;44.86;44.86
22.11.2016;201611;2016;11;45;64.358;474;0;0;0;45;45
23.11.2016;201611;2016;11;45.44;63.6282;475;0;0;0;45.44;45.44
24.11.2016;201611;2016;11;46.44;64.0087;476;0;0;0;46.44;46.44
25.11.2016;201611;2016;11;45.22;64.6279;477;0;0;0;45.22;45.22
28.11.2016;201611;2016;11;45.54;64.6279;478;0;0;0;45.54;45.54
29.11.2016;201611;2016;11;43.58;64.9153;479;0;0;0;43.58;43.58
30.11.2016;201611;2016;11;46.85;64.9449;480;0;0;0;46.85;46.85
01.12.2016;201612;2016;12;51.18;65.2382;481;0;0;0;51.18;51.18
02.12.2016;201612;2016;12;51.25;63.6807;482;0;0;0;51.25;51.25
05.12.2016;201612;2016;12;52.5;63.6807;483;0;0;0;52.5;52.5
06.12.2016;201612;2016;12;51.36;63.9242;484;0;0;0;51.36;51.36
07.12.2016;201612;2016;12;50.95;63.8741;485;0;0;0;50.95;50.95
08.12.2016;201612;2016;12;50.4;63.9114;486;0;0;0;50.4;50.4
09.12.2016;201612;2016;12;50.99;63.3901;487;0;0;0;50.99;50.99
12.12.2016;201612;2016;12;52.79;63.3901;488;0;0;0;52.79;52.79
13.12.2016;201612;2016;12;52.08;61.5804;489;0;0;0;52.08;52.08
14.12.2016;201612;2016;12;51.95;61.069;490;0;0;0;51.95;51.95
15.12.2016;201612;2016;12;50.52;60.8079;491;0;0;0;50.52;50.52
16.12.2016;201612;2016;12;52.85;61.6368;492;0;0;0;52.85;52.85
19.12.2016;201612;2016;12;52.23;61.6368;493;0;0;0;52.23;52.23
20.12.2016;201612;2016;12;53.26;61.7931;494;0;0;0;53.26;53.26
21.12.2016;201612;2016;12;51.71;61.7967;495;0;0;0;51.71;51.71
22.12.2016;201612;2016;12;52.74;61.1092;496;0;0;0;52.74;52.74
23.12.2016;201612;2016;12;52.63;60.8641;497;0;0;0;52.63;52.63
28.12.2016;201612;2016;12;53.91;60.8587;498;0;0;0;53.91;53.91
29.12.2016;201612;2016;12;53.69;60.6669;499;0;0;0;53.69;53.69
30.12.2016;201612;2016;12;53.46;60.273;500;0;0;0;53.46;53.46
03.01.2017;20171;2017;1;53.55;60.273;501;40;0;0;53.55;53.55
04.01.2017;20171;2017;1;53.32;60.273;502;40;0;0;53.32;53.32
05.01.2017;20171;2017;1;53.74;60.273;503;40;0;0;53.74;53.74
06.01.2017;20171;2017;1;54.65;60.273;504;40;0;0;54.65;54.65
09.01.2017;20171;2017;1;53.14;60.273;505;40;0;0;53.14;53.14
10.01.2017;20171;2017;1;51.95;59.8961;506;40;0;0;51.95;51.95
11.01.2017;20171;2017;1;52.36;59.9533;507;40;0;0;52.36;52.36
12.01.2017;20171;2017;1;53.26;60.1614;508;40;0;0;53.26;53.26
13.01.2017;20171;2017;1;53.22;59.4978;509;40;0;0;53.22;53.22
16.01.2017;20171;2017;1;53.15;59.4978;510;40;0;0;53.15;53.15
17.01.2017;20171;2017;1;53.53;59.6067;511;40;0;0;53.53;53.53
18.01.2017;20171;2017;1;52.62;59.4015;512;40;0;0;52.62;52.62
19.01.2017;20171;2017;1;52.03;59.183;513;40;0;0;52.03;52.03
20.01.2017;20171;2017;1;54.09;59.3521;514;40;0;0;54.09;54.09
23.01.2017;20171;2017;1;53.85;59.3521;515;40;0;0;53.85;53.85
24.01.2017;20171;2017;1;53.75;59.5034;516;40;0;0;53.75;53.75
25.01.2017;20171;2017;1;53.39;59.2168;517;40;0;0;53.39;53.39
26.01.2017;20171;2017;1;54.94;59.1489;518;40;0;0;54.94;54.94
27.01.2017;20171;2017;1;53.85;59.6356;519;40;0;0;53.85;53.85
30.01.2017;20171;2017;1;53.82;59.6356;520;40;0;0;53.82;53.82
31.01.2017;20171;2017;1;53.95;60.1618;521;40;0;0;53.95;53.95
01.02.2017;20172;2017;2;54.49;60.0851;522;40;82;0;48.20558227;44.347
02.02.2017;20172;2017;2;54.64;60.3099;523;40;82;0;48.29052619;44.392
03.02.2017;20172;2017;2;54.62;59.9858;524;40;82;0;48.27920033;44.386
06.02.2017;20172;2017;2;53.22;59.9858;525;40;82;0;47.48639045;43.966
07.02.2017;20172;2017;2;51.99;58.7121;526;40;82;0;46.78985034;43.597
08.02.2017;20172;2017;2;52.62;59.1933;527;40;82;0;47.14661479;43.786
09.02.2017;20172;2017;2;52.28;59.5129;528;40;82;0;46.95407524;43.684
10.02.2017;20172;2017;2;53.5;59.0235;529;40;82;0;47.64495242;44.05
13.02.2017;20172;2017;2;52.45;59.0235;530;40;82;0;47.05034501;43.735
14.02.2017;20172;2017;2;53.26;58.0619;531;40;82;0;47.50904216;43.978
15.02.2017;20172;2017;2;52.87;57.7388;532;40;82;0;47.28818798;43.861
16.02.2017;20172;2017;2;52.46;56.7719;533;40;82;0;47.05600794;43.738
17.02.2017;20172;2017;2;52.78;57.1507;534;40;82;0;47.23722163;43.834
20.02.2017;20172;2017;2;53.55;57.1507;535;40;82;0;47.67326706;44.065
21.02.2017;20172;2017;2;55.04;58.0967;536;40;82;0;48.51704329;44.512
22.02.2017;20172;2017;2;53.85;57.859;537;40;82;0;47.8431549;44.155
23.02.2017;20172;2017;2;54.77;57.4762;538;40;82;0;48.36414425;44.431
24.02.2017;20172;2017;2;53.64;57.4762;539;40;82;0;47.72423341;44.092
27.02.2017;20172;2017;2;53.6;57.4762;540;40;82;0;47.7015817;44.08
28.02.2017;20172;2017;2;52.31;57.9371;541;40;82;0;46.97106403;43.693
01.03.2017;20173;2017;3;54.37;57.9627;542;40;86;0;46.4914653;44.311
02.03.2017;20173;2017;3;52.81;58.3776;543;40;86;0;45.78675508;43.843
03.03.2017;20173;2017;3;52.77;58.4067;544;40;86;0;45.76868559;43.831
06.03.2017;20173;2017;3;53.38;58.4067;545;40;86;0;46.04424535;44.014
07.03.2017;20173;2017;3;53.26;58.337;546;40;86;0;45.99003688;43.978
08.03.2017;20173;2017;3;51.95;58.263;547;40;86;0;45.39826098;43.585
09.03.2017;20173;2017;3;49.3;58.263;548;40;86;0;44.20115708;42.79
10.03.2017;20173;2017;3;49.23;58.8318;549;40;86;0;44.16953547;42.769
13.03.2017;20173;2017;3;48.55;58.8318;550;40;86;0;43.86235409;42.565
14.03.2017;20173;2017;3;48.05;59.1327;551;40;86;0;43.63648543;42.415
15.03.2017;20173;2017;3;49.08;58.954;552;40;86;0;44.10177487;42.724
16.03.2017;20173;2017;3;48.96;59.1128;553;40;86;0;44.0475664;42.688
17.03.2017;20173;2017;3;48.98;58.2437;554;40;86;0;44.05660114;42.694
20.03.2017;20173;2017;3;49.07;58.2437;555;40;86;0;44.0972575;42.721
21.03.2017;20173;2017;3;48.54;57.2847;556;40;86;0;43.85783672;42.562
22.03.2017;20173;2017;3;47.96;57.2323;557;40;86;0;43.59582907;42.388
23.03.2017;20173;2017;3;48.57;57.636;558;40;86;0;43.87138884;42.571
24.03.2017;20173;2017;3;48.37;57.5228;559;40;86;0;43.78104138;42.511
27.03.2017;20173;2017;3;48.52;57.5228;560;40;86;0;43.84880197;42.556
28.03.2017;20173;2017;3;49.12;57.0233;561;40;86;0;44.11984437;42.736
29.03.2017;20173;2017;3;49.76;56.9364;562;40;86;0;44.40895625;42.928
30.03.2017;20173;2017;3;50.65;57.0241;563;40;86;0;44.81100247;43.195
31.03.2017;20173;2017;3;50.6;56.3779;564;40;86;0;44.7884156;43.18
03.04.2017;20174;2017;4;50.44;56.3779;565;40;68.6;0;45.77056106;43.132
04.04.2017;20174;2017;4;51.63;56.1396;566;40;68.6;0;46.42831659;43.489
05.04.2017;20174;2017;4;52.21;56.5553;567;40;68.6;0;46.74890331;43.663
06.04.2017;20174;2017;4;52.67;55.894;568;40;68.6;0;47.00316175;43.801
07.04.2017;20174;2017;4;53.49;56.4369;569;40;68.6;0;47.45640505;44.047
10.04.2017;20174;2017;4;54.09;56.4369;570;40;68.6;0;47.78804649;44.227
11.04.2017;20174;2017;4;54.03;57.3896;571;40;68.6;0;47.75488235;44.209
12.04.2017;20174;2017;4;53.95;56.9552;572;40;68.6;0;47.71066349;44.185
13.04.2017;20174;2017;4;54.14;56.7556;573;40;68.6;0;47.81568328;44.242
17.04.2017;20174;2017;4;53.99;56.7556;574;40;68.6;0;47.73277292;44.197
18.04.2017;20174;2017;4;51.8;56.2505;575;40;68.6;0;46.52228166;43.54
19.04.2017;20174;2017;4;51.38;55.9793;576;40;68.6;0;46.29013265;43.414
20.04.2017;20174;2017;4;49.9;56.1753;577;40;68.6;0;45.47208377;42.97
21.04.2017;20174;2017;4;48.88;56.4165;578;40;68.6;0;44.90829332;42.664
24.04.2017;20174;2017;4;48.4;56.4165;579;40;68.6;0;44.64298017;42.52
25.04.2017;20174;2017;4;48.32;56.0794;580;40;68.6;0;44.59876131;42.496
26.04.2017;20174;2017;4;48.94;55.8453;581;40;68.6;0;44.94145746;42.682
27.04.2017;20174;2017;4;48.41;56.3131;582;40;68.6;0;44.64850752;42.523
28.04.2017;20174;2017;4;49.36;56.9707;583;40;68.6;0;45.17360647;42.808
02.05.2017;20175;2017;5;47.96;56.9707;584;40;23.6;0;46.50995672;42.388
03.05.2017;20175;2017;5;47.47;56.9518;585;40;23.6;0;46.10921818;42.241
04.05.2017;20175;2017;5;46.18;57.0927;586;40;23.6;0;45.05421263;41.854
05.05.2017;20175;2017;5;46.05;57.5714;587;40;23.6;0;44.94789424;41.815
08.05.2017;20175;2017;5;45.06;57.5714;588;40;23.6;0;44.13823882;41.518
09.05.2017;20175;2017;5;45.51;57.5714;589;40;23.6;0;44.50626401;41.653
10.05.2017;20175;2017;5;46.54;57.5714;590;40;23.6;0;45.34863278;41.962
11.05.2017;20175;2017;5;47.63;58.0824;591;40;23.6;0;46.24007158;42.289
12.05.2017;20175;2017;5;47.53;57.1161;592;40;23.6;0;46.1582882;42.259
15.05.2017;20175;2017;5;49.74;57.1161;593;40;23.6;0;47.96570081;42.922
16.05.2017;20175;2017;5;49.66;56.5258;594;40;23.6;0;47.90027411;42.898
17.05.2017;20175;2017;5;50.21;56.2603;595;40;23.6;0;48.35008268;43.063
18.05.2017;20175;2017;5;50.16;56.7383;596;40;23.6;0;48.30919099;43.048
19.05.2017;20175;2017;5;51.23;57.4683;597;40;23.6;0;49.18427311;43.369
22.05.2017;20175;2017;5;51.8;57.4683;598;40;23.6;0;49.65043835;43.54
23.05.2017;20175;2017;5;51.64;56.4988;599;40;23.6;0;49.51958495;43.492
24.05.2017;20175;2017;5;51.74;56.5552;600;40;23.6;0;49.60136833;43.522
25.05.2017;20175;2017;5;50.7;56.2743;601;40;23.6;0;48.75082122;43.21
26.05.2017;20175;2017;5;49.29;56.0701;602;40;23.6;0;47.59767562;42.787
29.05.2017;20175;2017;5;49.29;56.0701;603;40;23.6;0;47.59767562;42.787
30.05.2017;20175;2017;5;49.1;56.7106;604;40;23.6;0;47.44228721;42.73
31.05.2017;20175;2017;5;48.15;56.5168;605;40;23.6;0;46.66534513;42.445
01.06.2017;20176;2017;6;49.21;56.6876;606;40;35.7;0;45.12475794;42.763
02.06.2017;20176;2017;6;47.61;56.5373;607;40;35.7;0;44.2344634;42.283
05.06.2017;20176;2017;6;47.5;56.5373;608;40;35.7;0;44.17325565;42.25
06.06.2017;20176;2017;6;47.36;56.6152;609;40;35.7;0;44.09535488;42.208
07.06.2017;20176;2017;6;46.23;56.6747;610;40;35.7;0;43.46658436;41.869
08.06.2017;20176;2017;6;45.3;56.5878;611;40;35.7;0;42.94910066;41.59
09.06.2017;20176;2017;6;45.84;56.9857;612;40;35.7;0;43.24957507;41.752
12.06.2017;20176;2017;6;46.38;56.9857;613;40;35.7;0;43.55004947;41.914
13.06.2017;20176;2017;6;46.3;56.9857;614;40;35.7;0;43.50553475;41.89
14.06.2017;20176;2017;6;44.67;56.9096;615;40;35.7;0;42.59854719;41.401
15.06.2017;20176;2017;6;44.71;57.0303;616;40;35.7;0;42.62080455;41.413
16.06.2017;20176;2017;6;44.65;57.4437;617;40;35.7;0;42.5874185;41.395
19.06.2017;20176;2017;6;44.88;57.4437;618;40;35.7;0;42.71539834;41.464
20.06.2017;20176;2017;6;42.93;57.9585;619;40;35.7;0;41.63035187;40.879
21.06.2017;20176;2017;6;43.57;58.5786;620;40;35.7;0;41.98646969;41.071
22.06.2017;20176;2017;6;43.41;60;621;40;35.7;0;41.89744024;41.023
23.06.2017;20176;2017;6;43.09;60.1482;622;40;35.7;0;41.71938133;40.927
26.06.2017;20176;2017;6;43.04;60.1482;623;40;35.7;0;41.69155962;40.912
27.06.2017;20176;2017;6;45.12;59.0014;624;40;35.7;0;42.84894252;41.536
28.06.2017;20176;2017;6;45.65;58.8843;625;40;35.7;0;43.14385259;41.695
29.06.2017;20176;2017;6;46.12;59.5415;626;40;35.7;0;43.40537661;41.836
30.06.2017;20176;2017;6;46.08;59.0855;627;40;35.7;0;43.38311925;41.824
03.07.2017;20177;2017;7;47.98;59.0855;628;40;10.6;0;47.23200418;42.394
04.07.2017;20177;2017;7;48.45;58.9695;629;40;10.6;0;47.65794929;42.535
05.07.2017;20177;2017;7;46.88;59.2295;630;40;10.6;0;46.23511138;42.064
06.07.2017;20177;2017;7;47.83;59.5787;631;40;10.6;0;47.09606426;42.349
07.07.2017;20177;2017;7;45.77;60.2426;632;40;10.6;0;45.22915591;41.731
10.07.2017;20177;2017;7;45.87;60.2426;633;40;10.6;0;45.31978253;41.761
11.07.2017;20177;2017;7;45.98;60.3014;634;40;10.6;0;45.41947181;41.794
12.07.2017;20177;2017;7;46.03;60.7397;635;40;10.6;0;45.46478512;41.809
13.07.2017;20177;2017;7;46.95;60.6227;636;40;10.6;0;46.29855001;42.085
14.07.2017;20177;2017;7;47.19;60.1836;637;40;10.6;0;46.5160539;42.157
17.07.2017;20177;2017;7;46.96;60.1836;638;40;10.6;0;46.30761267;42.088
18.07.2017;20177;2017;7;47.22;59.0657;639;40;10.6;0;46.54324188;42.166
19.07.2017;20177;2017;7;47.54;59.3705;640;40;10.6;0;46.83324706;42.262
20.07.2017;20177;2017;7;47.74;59.2418;641;40;10.6;0;47.0145003;42.322
21.07.2017;20177;2017;7;46.67;59.0823;642;40;10.6;0;46.04479548;42.001
24.07.2017;20177;2017;7;47.01;59.0823;643;40;10.6;0;46.35292598;42.103
25.07.2017;20177;2017;7;48.54;59.6572;644;40;10.6;0;47.73951325;42.562
26.07.2017;20177;2017;7;49.43;59.8185;645;40;10.6;0;48.54609016;42.829
27.07.2017;20177;2017;7;50.17;59.9102;646;40;10.6;0;49.21672714;43.051
28.07.2017;20177;2017;7;51.75;59.4102;647;40;10.6;0;50.64862772;43.525
31.07.2017;20177;2017;7;51.74;59.4102;648;40;10.6;0;50.63956505;43.522
01.08.2017;20178;2017;8;50.52;60.0633;649;40;37.5;0;48.15345272;43.156
02.08.2017;20178;2017;8;52.14;59.8454;650;40;37.5;0;49.40902243;43.642
03.08.2017;20178;2017;8;52.88;60.5819;651;40;37.5;0;49.98255428;43.864
04.08.2017;20178;2017;8;52.18;60.7503;652;40;37.5;0;49.44002415;43.654
07.08.2017;20178;2017;8;51.12;60.7503;653;40;37.5;0;48.61847854;43.336
08.08.2017;20178;2017;8;52.08;60.0605;654;40;37.5;0;49.36251985;43.624
09.08.2017;20178;2017;8;52.06;59.9886;655;40;37.5;0;49.34701899;43.618
10.08.2017;20178;2017;8;52.49;59.9611;656;40;37.5;0;49.68028749;43.747
11.08.2017;20178;2017;8;51.37;59.9298;657;40;37.5;0;48.8122393;43.411
14.08.2017;20178;2017;8;51.19;59.9298;658;40;37.5;0;48.67273155;43.357
15.08.2017;20178;2017;8;49.8;59.799;659;40;37.5;0;47.59542173;42.94
16.08.2017;20178;2017;8;50.14;59.9266;660;40;37.5;0;47.85893636;43.042
17.08.2017;20178;2017;8;49.97;59.6521;661;40;37.5;0;47.72717905;42.991
18.08.2017;20178;2017;8;50.56;59.249;662;40;37.5;0;48.18445444;43.168
21.08.2017;20178;2017;8;51.54;59.249;663;40;37.5;0;48.94399661;43.462
22.08.2017;20178;2017;8;51.89;59.1409;664;40;37.5;0;49.21526167;43.567
23.08.2017;20178;2017;8;51.91;59.0396;665;40;37.5;0;49.23076253;43.573
24.08.2017;20178;2017;8;51.33;59.1312;666;40;37.5;0;48.78123757;43.399
25.08.2017;20178;2017;8;51.47;59.1397;667;40;37.5;0;48.8897436;43.441
28.08.2017;20178;2017;8;51.47;59.1397;668;40;37.5;0;48.8897436;43.441
29.08.2017;20178;2017;8;51.24;58.5469;669;40;37.5;0;48.7114837;43.372
30.08.2017;20178;2017;8;50.91;58.532;670;40;37.5;0;48.4557195;43.273
31.08.2017;20178;2017;8;51.69;58.7306;671;40;37.5;0;49.06025307;43.507
01.09.2017;20179;2017;9;52.1;58.5454;672;40;64.6;0;48.38742818;43.63
04.09.2017;20179;2017;9;51.55;58.5454;673;40;64.6;0;48.00618145;43.465
05.09.2017;20179;2017;9;52.58;57.7817;674;40;64.6;0;48.72015261;43.774
06.09.2017;20179;2017;9;53.43;57.8503;675;40;64.6;0;49.30935211;44.029
07.09.2017;20179;2017;9;53.11;57.3387;676;40;64.6;0;49.08753583;43.933
08.09.2017;20179;2017;9;53.3;57.1411;677;40;64.6;0;49.21923924;43.99
11.09.2017;20179;2017;9;52.95;57.1411;678;40;64.6;0;48.97662768;43.885
12.09.2017;20179;2017;9;53.81;57.1694;679;40;64.6;0;49.57275894;44.143
13.09.2017;20179;2017;9;54.27;57.2656;680;40;64.6;0;49.89161985;44.281
14.09.2017;20179;2017;9;55.51;57.6679;681;40;64.6;0;50.75115794;44.653
15.09.2017;20179;2017;9;54.93;57.7706;682;40;64.6;0;50.34911593;44.479
18.09.2017;20179;2017;9;54.25;57.7706;683;40;64.6;0;49.87775633;44.275
19.09.2017;20179;2017;9;55.33;57.6242;684;40;64.6;0;50.62638629;44.599
20.09.2017;20179;2017;9;55.95;58.0993;685;40;64.6;0;51.05615533;44.785
